id,name,symbol,price,market_cap,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank
1962,BUZZCoin,BUZZ,4.506456374e-05,901291.2748,buzzcoin,4,2017-09-13T00:00:00.000Z,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0
5972,TrustDAO,TRUST,0.04959046872516,898761.7176858209,trustdao,1,2020-07-31T00:00:00.000Z,58411450.0,18123678.6179,40346647.6179,18123678.6179,40346647.6179
7329,LYNC Network,LYNC,0.90194305800182,898335.2857698126,lync-network,1,2020-10-07T00:00:00.000Z,1000000.0,996000.0,1000000.0,996000.0,1000000.0
3179,Arbidex,ABX,0.04386152424798,892784.746229784,arbidex,3,2018-08-16T00:00:00.000Z,,20354621.9958578,25000000.0,20354621.9958578,25000000.0
7466,PRIA,PRIA,12.90002044960589,894693.8183028661,pria,1,2020-10-21T00:00:00.000Z,69356.0,69356.0,0.0,69356.0,0.0
260,PetroDollar,XPD,0.01385822078871,886832.9323802185,petrodollar,1,2014-04-15T00:00:00.000Z,,63993274.887257,63993274.887257,63993274.887257,63993274.887257
4096,Switch,ESH,0.07361417543243,891746.865693579,switch,9,2019-07-16T00:00:00.000Z,13573399.0,12113792.7641682,12113793.0641682,12113792.7641682,12113793.0641682
3659,QUINADS,QUIN,6.610203106e-05,878826.44418019,quinads,2,2019-01-03T00:00:00.000Z,,13294999111.033215,20000000000.0,13294999111.033215,20000000000.0
8429,Clash Token,SCT,0.49554514813496,875380.5041621459,clash-token,1,2021-02-12T00:00:00.000Z,10000000.0,1766499.99996315,10000000.0,1766499.99996315,10000000.0
3894,Crypto Sports,CSPN,0.31756600310791,869345.2439974357,crypto-sports,2,2019-05-01T00:00:00.000Z,13370000.0,2737526.16933,3193464.28,2737526.16933,3193464.28
5067,MAX Exchange Token,MAX,0.47308375371649,860326.8545891232,max-exchange-token,2,2020-07-14T00:00:00.000Z,500000000.0,1818550.8334,309951620.1967,1818550.8334,309951620.1967
3210,MIB Coin,MIB,0.00635507635258,856983.2869602804,mib-coin,2,2018-08-22T00:00:00.000Z,600000000.0,134850195.24783,412152123.16754,134850195.24783,412152123.16754
6116,megaBONK,MBONK,0.28525113553539,855753.40660617,bonk,3,2020-08-04T00:00:00.000Z,3000000.0,3000000.0,4000000.0,3000000.0,4000000.0
1998,Ormeus Coin,ORMEUS,0.02363627199071,848660.2985538986,ormeus-coin,5,2017-09-29T00:00:00.000Z,,35904998.0,200000000.0,35904998.0,200000000.0
4910,CoinDeal Token,CDL,0.01802582549464,844372.9486990555,coindeal-token,1,2019-11-10T00:00:00.000Z,,46842401.13997169,50000000.0,46842401.13997169,50000000.0
8950,Cash Tech,CATE,0.07140614894036,839435.9393815363,cash-tech,7,2021-03-25T00:00:00.000Z,155000000.0,11755793.46930825,153477500.0,11755793.46930825,153477500.0
1478,DECENT,DCT,0.01627223344222,834864.6572153157,decent,2,2016-12-10T00:00:00.000Z,,51306089.0,73197775.0,51306089.0,73197775.0
4156,ImageCoin,IMG,0.07522499260469,838888.6472639722,imagecoin,5,2019-07-23T00:00:00.000Z,21000000.0,11151727.87948763,11151727.87948763,11151727.87948763,11151727.87948763
6861,ChartEx,CHART,0.04188964731471,837792.9462941984,chartex,1,2020-09-02T00:00:00.000Z,,19999999.99999996,250000000.0,19999999.99999996,250000000.0
4097,x42 Protocol,X42,0.04118277611232,830528.3510206806,x42-protocol,4,2019-09-20T00:00:00.000Z,42000000.0,20166886.0,20167050.0,20166886.0,20167050.0
3481,Peony,PNY,0.10283691320225,828140.3873492163,peony,4,2018-10-22T00:00:00.000Z,21000001.0,8052948.70841278,8052948.70841278,8052948.70841278,8052948.70841278
3776,GoldFund,GFUN,0.00541747393533,834797.7988289286,goldfund,2,2019-04-10T00:00:00.000Z,10000000000.0,154093551.495431,1998656900.0,154093551.495431,1998656900.0
644,GlobalBoost-Y,BSTY,0.04592200284591,824326.5266698158,globalboost-y,6,2014-10-03T00:00:00.000Z,21000000.0,17950578.711382,17950578.711382,17950578.711382,17950578.711382
6857,DeFi Bids,BID,0.05839113040391,828675.7006749499,defi-bids,3,2020-09-03T00:00:00.000Z,,14191807.8129801,43063195.91423854,14191807.8129801,43063195.91423854
80,Orbitcoin,ORB,0.25525948614034,822092.8564901873,orbitcoin,1,2013-12-21T00:00:00.000Z,3770000.0,3220616.279225,3220616.279225,3220616.279225,3220616.279225
8496,Wolves of Wall Street,WOWS,167.17810292668017,821830.0158610645,wolves-of-wall-street,1,2021-02-17T00:00:00.000Z,60000.0,4915.89509316,19767.31624561,4915.89509316,19767.31624561
6890,TON Token,TON,0.01830166358251,820421.206392397,tontoken,3,2020-09-04T00:00:00.000Z,400000000.0,44827684.8,400000000.0,44827684.8,400000000.0
3331,CrowdWiz,WIZ,0.3411,819482.0989215344,crowdwiz,1,2018-11-14T00:00:00.000Z,,2402468.77432288,3582955.95762806,2402468.77432288,3582955.95762806
2242,Qbao,QBT,0.01250894803267,817477.3039890743,qbao,3,2017-12-02T00:00:00.000Z,,65351403.0,100000000.0,65351403.0,100000000.0
3285,Birake,BIR,0.00894078760562,810275.0602971885,birake,4,2018-09-13T00:00:00.000Z,,90626810.07966968,94647067.64712508,90626810.07966968,94647067.64712508
3505,Typerium,TYPE,0.00049933119385,811332.9929835052,typerium,6,2018-10-25T00:00:00.000Z,1865000000.0,1624839391.1221,1865000000.0,1624839391.1221,1865000000.0
3446,Zenswap Network Token,ZNT,6.739925046e-05,808883.1160316486,zenswap-network-token,3,2018-10-15T00:00:00.000Z,,12001366640.0,20000000000.0,12001366640.0,20000000000.0
4273,Sessia,KICKS,0.08897182027138,806107.9531300698,sessia,3,2019-08-21T00:00:00.000Z,,9060261.44762798,100000000.0,9060261.44762798,100000000.0
2443,Trinity Network Credit,TNC,0.0023893402793,796446.7589702199,trinity-network-credit,4,2018-01-22T00:00:00.000Z,,333333333.0,1000000000.0,333333333.0,1000000000.0
3506,IONChain,IONC,0.00657454501325,796707.3416479069,ionchain,2,2018-10-26T00:00:00.000Z,,121180604.899999,520000000.0,121180604.899999,520000000.0
2571,Graft,GRFT,0.00134111814084,793247.016649314,graft,3,2018-03-08T00:00:00.000Z,1844674407.0,591481833.324892,1283584833.32489,591481833.324892,1283584833.32489
5468,Isiklar Coin,ISIKC,0.25126144907428,798962.4120736409,isiklar-coin,3,2020-04-16T00:00:00.000Z,100000000.0,3179805.0,100000000.0,3179805.0,100000000.0
3264,Digital Insurance Token,DIT,0.0035032331591,786982.1892494243,digital-insurance-token,2,2018-09-11T00:00:00.000Z,,224644536.49199998,1000000000.0,224644536.49199998,1000000000.0
6503,RMPL,RMPL,0.93518395092219,786631.4705650329,rmpl,1,2020-08-11T00:00:00.000Z,,841151.59353337,1008481.0,841151.59353337,1008481.0
1624,Atmos,ATMOS,0.01249438070486,783617.8461715031,atmos,2,2017-04-17T00:00:00.000Z,100000000.0,62717622.0,100000000.0,62717622.0,100000000.0
2699,Sharder,SS,0.00277638523295,786502.0860144291,sharder,4,2018-05-03T00:00:00.000Z,500000000.0,283282765.187,350000000.0,283282765.187,350000000.0
290,BlueCoin,BLU,0.00134111814084,770718.7018004509,bluecoin,1,2014-04-28T00:00:00.000Z,,574683675.009956,574683675.009956,574683675.009956,574683675.009956
3658,Fountain,FTN,0.00875246155098,776121.5337287228,fountain,2,2019-01-02T00:00:00.000Z,,88674657.890022,2208919510.99,88674657.890022,2208919510.99
1937,Po.et,POE,0.00024607983348,773082.5969122314,poet,4,2017-09-01T00:00:00.000Z,,3141592653.0,3141592653.0,3141592653.0,3141592653.0
4534,BITTO,BITTO,0.25270150501178,767419.284563218,bitto,5,2020-04-06T00:00:00.000Z,,3036860.76,17709627.0,3036860.76,17709627.0
8703,Fusible,FUSII,1.85535520288879,770497.0051533134,fusible,1,2021-03-06T00:00:00.000Z,10000000.0,415282.7469121,10000000.0,415282.7469121,10000000.0
1082,SIBCoin,SIB,0.03978650484499,762565.3749280215,sibcoin,2,2015-09-25T00:00:00.000Z,29000000.0,19166432.88720661,19166432.88720661,19166432.88720661,19166432.88720661
7472,Wrapped Gen-0 CryptoKitties,WG0,396.84159177828735,762332.69780609,wrapped-gen-0-cryptokitties,1,2020-10-21T00:00:00.000Z,1921.0,1921.0,1921.0,1921.0,1921.0
3369,Kuende,KUE,0.00084452377057,754556.8499134778,kuende,2,2019-05-21T00:00:00.000Z,,893470232.8203263,3013984637.0,893470232.8203263,3013984637.0
9121,CUE Protocol,CUE,99.26853077510232,756128.3989139544,cue-protocol,1,2021-04-06T00:00:00.000Z,10000.0,7617.0,10000.0,7617.0,10000.0
2406,InvestDigital,IDT,0.00537823584492,749000.017799023,investdigital,5,2018-01-16T00:00:00.000Z,,139265000.53107363,789447922.2069424,139265000.53107363,789447922.2069424
3051,Bitblocks,BBK,0.00278768566369,749510.8895752886,bitblocks,3,2018-08-03T00:00:00.000Z,584000000.0,268864922.37549376,268864922.37549376,268864922.37549376,268864922.37549376
3757,GMB,GMB,0.00143975336548,744866.3364895465,gmb,1,2019-02-22T00:00:00.000Z,,517356899.0,5000000000.0,517356899.0,5000000000.0
2309,SophiaTX,SPHTX,0.00223497321344,739501.2387239112,sophiatx,2,2017-12-26T00:00:00.000Z,,330877003.033828,356371575.352265,330877003.033828,356371575.352265
5428,Vid,VI,0.03128418386992,742201.983410967,vid,5,2020-04-10T00:00:00.000Z,888888888.0,23724511.60935032,888888888.0,23724511.60935032,888888888.0
3931,Elementeum,ELET,0.14234492509297,743483.6768492755,elementeum,3,2019-05-13T00:00:00.000Z,,5223113.337997,50000000.0,5223113.337997,50000000.0
2679,Decentralized Machine Learning,DML,0.00270126875033,737276.2070762869,decentralized-machine-learning,1,2018-04-28T00:00:00.000Z,,272937006.72553134,272937006.72553134,272937006.72553134,272937006.72553134
2689,Rublix,RBLX,0.03547836974969,736029.6947502822,rublix,2,2018-04-30T00:00:00.000Z,,20745871.35607361,100000000.0,20745871.35607361,100000000.0
3148,MetaMorph,METM,0.00215294629849,734908.2125307226,metamorph,3,2018-08-13T00:00:00.000Z,,341349997.0,362949997.0,341349997.0,362949997.0
7582,Keep4r,KP4R,8.90388892508908,733752.4176094246,keep4r,2,2020-11-03T00:00:00.000Z,,82408.08300538,100000.0,82408.08300538,100000.0
1861,Stox,STX,0.01460244686985,735758.6417689981,stox,3,2017-08-05T00:00:00.000Z,,50385983.13876666,53780375.48659731,50385983.13876666,53780375.48659731
4207,Birdchain,BIRD,0.00261868733566,731269.4549522558,birdchain,9,2019-08-02T00:00:00.000Z,,279250388.1598185,287504829.4830753,279250388.1598185,287504829.4830753
7342,Wrapped Origin Axie,WOA,3212.920526056565,729332.9594148402,wrapped-origin-axie,1,2020-10-08T00:00:00.000Z,227.0,227.0,227.0,227.0,227.0
5894,DoYourTip,DYT,0.49740663893936,721473.4075823735,doyourtip,4,2020-07-21T00:00:00.000Z,2000000.0,1450470.0,1450470.0,1450470.0,1450470.0
2669,MARK.SPACE,MRK,0.00089407876056,719731.9263394283,mark-space,1,2018-04-23T00:00:00.000Z,,804998349.2378559,3000000000.0,804998349.2378559,3000000000.0
2614,BlitzPick,XBP,0.00187412922269,717326.5859872217,blitzpredict,2,2018-03-27T00:00:00.000Z,,382751934.7666,950873123.2766,382751934.7666,950873123.2766
3011,BitScreener Token,BITX,0.00815986391636,714585.2063307229,bitscreener-token,1,2018-07-31T00:00:00.000Z,,87573176.912672,367469114.912671,87573176.912672,367469114.912671
1775,adToken,ADT,0.00089860610394,713493.24652836,adtoken,3,2017-07-02T00:00:00.000Z,1000000000.0,794000000.0,1000000000.0,794000000.0,1000000000.0
3915,Merebel,MERI,0.1138586063892,705393.262045184,merebel,2,2019-05-08T00:00:00.000Z,30000000.0,6195344.246828,6195344.246828,6195344.246828,6195344.246828
1719,Peerplays,PPY,0.1560295513245,702373.415148289,peerplays-ppy,2,2017-06-13T00:00:00.000Z,,4501540.95289,5589336.46196,4501540.95289,5589336.46196
2330,Pylon Network,PYLNT,1.16096127058927,698910.7714843095,pylon-network,1,2017-12-31T00:00:00.000Z,,602010.41084649,633858.31134649,602010.41084649,633858.31134649
7390,Spaceswap SHAKE,SHAKE,1184.9036019161567,696723.3179267001,shake,9,2020-10-13T00:00:00.000Z,10000.0,588.0,588.0,588.0,588.0
4834,Golos Blockchain,GLS,0.00267030872084,687102.3764415095,golos-blockchain,3,2019-10-24T00:00:00.000Z,,257311962.126,257311962.126,257311962.126,257311962.126
4577,LunchMoney,LMY,0.00575879874729,682449.4257717816,lunchmoney,6,2020-06-29T00:00:00.000Z,,118505517.507958,189000000.0,118505517.507958,189000000.0
2126,FlypMe,FYP,0.03846547128913,678480.1775836229,flypme,3,2017-10-31T00:00:00.000Z,,17638681.0,35277362.7186,17638681.0,35277362.7186
5663,ZelaaPayAE,ZPAE,0.00402266033229,683941.392672001,zelaapayae,8,2020-06-05T00:00:00.000Z,,170022158.51584223,1350000000.0,170022158.51584223,1350000000.0
3248,AiLink Token,ALI,0.0001305220766,676629.1243011241,ailink-token,1,2018-09-05T00:00:00.000Z,,5184020526.847212,10000000000.0,5184020526.847212,10000000000.0
2616,Stipend,SPD,0.05833863912665,672129.8505951401,stipend,1,2018-03-27T00:00:00.000Z,19340594.0,11521178.084665,11521178.084665,11521178.084665,11521178.084665
4142,Cubiex,CBIX,0.00919841493209,660929.6332176478,cubiex,4,2019-07-22T00:00:00.000Z,,71852557.0,71852557.0,71852557.0,71852557.0
7161,GokuMarket Credit,GMC,0.21714906634041,662304.6089084372,gokumarket-credit,4,2020-09-24T00:00:00.000Z,,3049999.8,50000000.0,3049999.8,50000000.0
4213,Uptrennd,1UP,0.00163616413183,656904.1417268205,uptrennd,2,2019-08-05T00:00:00.000Z,,401490369.4240584,995554318.0,401490369.4240584,995554318.0
7060,Thisoption,TONS,0.11997944712319,661634.9887610058,thisoption,4,2020-09-23T00:00:00.000Z,180000000.0,5514569.408556,180000000.0,5514569.408556,180000000.0
1787,Jetcoin,JET,0.06773029324869,661591.2062173305,jetcoin,3,2017-07-07T00:00:00.000Z,,9768025.12559809,80000000.0,9768025.12559809,80000000.0
3904,Renewable Electronic Energy Coin,REEC,0.00153041843498,659773.3518743081,electronic-energy-coin,2,2019-05-02T00:00:00.000Z,1017304000.0,431106511.0,972407306.1254756,431106511.0,972407306.1254756
9109,Savix,SVX,9.95686039520159,655761.4219575856,savix,6,2021-04-02T00:00:00.000Z,81955.0,65860.26075786,102740.89630079,65860.26075786,102740.89630079
1019,Manna,MANNA,0.00099117504749,655400.6430828957,manna,7,2015-07-27T00:00:00.000Z,,661236019.5533555,2361052681.9654994,661236019.5533555,2361052681.9654994
3439,iDealCash,DEAL,0.00044703938028,646691.0396395155,idealcash,1,2018-10-12T00:00:00.000Z,,1446608661.71223,1446609103.27457,1446608661.71223,1446609103.27457
7366,Stabilize,STBZ,4.83628063490141,643225.3244418876,stabilize,1,2020-10-10T00:00:00.000Z,,133000.0,133000.0,133000.0,133000.0
5046,Streamity,STM,0.01766775189255,635822.6260548957,streamity,5,2020-04-14T00:00:00.000Z,,35987749.31421832,76000000.0,35987749.31421832,76000000.0
2754,HeroNode,HER,0.0005718750779,631602.0912053247,heronode,2,2018-05-21T00:00:00.000Z,,1104440664.7770875,2000000000.0,1104440664.7770875,2000000000.0
859,Woodcoin,LOG,0.07904950441459,635178.0287624779,woodcoin,3,2015-03-23T00:00:00.000Z,,8035193.053598,8035193.053598,8035193.053598,8035193.053598
6865,Crypton,CRP,0.16731389918994,633270.2252636852,utopia,2,2020-09-03T00:00:00.000Z,,3784923.0,3784923.0,3784923.0,3784923.0
3639,PlayGame,PXG,0.00063199361332,631914.614118335,playgame,1,2018-12-18T00:00:00.000Z,,999875000.0,1000000000.0,999875000.0,1000000000.0
4,Terracoin,TRC,0.02703204781031,619990.7328539318,terracoin,2,2013-04-28T00:00:00.000Z,42000000.0,22935396.430361,22935396.430361,22935396.430361,22935396.430361
2717,BoutsPro,BOUTS,0.00804670934218,616500.1504821723,boutspro,6,2018-05-08T00:00:00.000Z,,76615188.18016,2000000000.0,76615188.18016,2000000000.0
3719,Stably USD,USDS,1.00629361527489,615280.5737012363,stableusd,7,2019-02-05T00:00:00.000Z,,611432.453075,90000579063.90707,611432.453075,90000579063.90707
2965,VikkyToken,VIKKY,0.00016488716694,614548.0806209296,vikkytoken,3,2018-07-25T00:00:00.000Z,,3727082537.87,12000000000.0,3727082537.87,12000000000.0
7140,yTSLA Finance,yTSLA,9.24365739617796,613991.516188619,ytsla-finance,3,2020-09-22T00:00:00.000Z,,66423.00659504,69590.65623104,66423.00659504,69590.65623104
9344,1MillionNFTs,1MIL,5.08404930915927,610085.9170991124,1millionnfts,8,2021-04-20T00:00:00.000Z,10000000.0,120000.0,1000000.0,120000.0,1000000.0
3669,Winco,WCO,0.00125171026479,601422.5290669757,winco,1,2019-01-04T00:00:00.000Z,,480480623.97880596,6752580800.0,480480623.97880596,6752580800.0
3482,Teloscoin,TELOS,0.00358803398177,600636.2448404289,teloscoin,5,2018-10-22T00:00:00.000Z,,167399820.5959385,167400184.2791735,167399820.5959385,167400184.2791735
3648,CoinUs,CNUS,0.00177531600624,603607.4421215999,coinus,3,2018-12-24T00:00:00.000Z,,340000000.0,2000000000.0,340000000.0,2000000000.0
1562,Swarm City,SWT,0.06982414529835,596023.9933008953,swarm-city,4,2017-03-03T00:00:00.000Z,,8536072.88358716,8536072.88358716,8536072.88358716,8536072.88358716
3627,Block-Logic,BLTG,0.02588980079993,592859.0658352152,block-logic,3,2018-12-06T00:00:00.000Z,,22899328.983513,35045912.239099,22899328.983513,35045912.239099
2061,Blockmason Credit Protocol,BCPT,0.00503005748241,584284.7720901215,blockmason,4,2017-10-17T00:00:00.000Z,,116158667.0,116158667.0,116158667.0,116158667.0
2564,HOQU,HQX,0.00343125046741,580375.4896490021,hoqu,2,2018-03-08T00:00:00.000Z,,169144017.658112,275854380.0,169144017.658112,275854380.0
2047,Zeusshield,ZSC,0.00049904638902,583668.1296785268,zeusshield,5,2017-10-13T00:00:00.000Z,,1169566883.0,5642500000.0,1169566883.0,5642500000.0
3879,ESBC,ESBC,0.02108858523981,581547.5032156626,esbc,5,2019-04-22T00:00:00.000Z,30000000.0,27576411.4378733,27855745.0,27576411.4378733,27855745.0
3611,Noir,NOR,0.02816348095769,576850.8813005466,noir,2,2018-11-20T00:00:00.000Z,,20482229.52862786,20482229.52862786,20482229.52862786,20482229.52862786
3907,BitCash,BITC,0.02571441977673,570812.6358609118,bitcash,4,2019-05-24T00:00:00.000Z,,22198153.441419,31675546.636657,22198153.441419,31675546.636657
7665,NestEGG Coin,EGG,0.01346219065312,570024.8966477381,nestegg-coin,4,2020-11-13T00:00:00.000Z,1000250000.0,42342655.16924833,42342655.16924833,42342655.16924833,42342655.16924833
3010,Coinsuper Ecosystem Network,CEN,0.0015940269379,571454.3415583799,coinsuper-ecosystem-network,1,2018-07-30T00:00:00.000Z,,358497292.593577,898614083.223577,358497292.593577,898614083.223577
7743,Ethereum Yield,ETHY,5.67572378907159,567572.378907159,ethereum-yield,1,2020-11-22T00:00:00.000Z,500000.0,100000.0,500000.0,100000.0,500000.0
719,Limitless VIP,VIP,0.00044703938028,563187.5579219195,limitless-vip,1,2014-11-08T00:00:00.000Z,,1259816434.0,1259816434.0,1259816434.0,1259816434.0
3106,PKG Token,PKG,6.250217381e-05,560598.1065315539,pkg-token,5,2018-08-08T00:00:00.000Z,,8969257745.11,10000000000.0,8969257745.11,10000000000.0
3870,Lition,LIT,0.01564187658745,555944.0261237497,lition,12,2019-04-17T00:00:00.000Z,,35542028.67,130039256.689,35542028.67,130039256.689
2175,DecentBet,DBET,0.00291400178459,549676.8200180201,decent-bet,2,2017-11-13T00:00:00.000Z,,188632973.02179232,188632973.02179232,188632973.02179232,188632973.02179232
3023,Semux,SEM,0.04371262682451,555689.905624172,semux,1,2018-08-02T00:00:00.000Z,31822991.0,12712343.0,18432369.0,12712343.0,18432369.0
2968,Bridge Protocol,BRDG,0.00247423830219,554447.7540332054,bridge-protocol,4,2018-07-25T00:00:00.000Z,,224088259.22,450000000.0,224088259.22,450000000.0
5469,AMATEN,AMA,0.07275926472279,550883.9184447642,amaten,1,2020-04-16T00:00:00.000Z,500000000.0,7571323.3296627,500000000.0,7571323.3296627,500000000.0
4222,1Million Token,1MT,0.54851731960456,546158.0294456371,1million-token,5,2020-05-05T00:00:00.000Z,,995698.7863927,995699.2257622,995698.7863927,995699.2257622
1841,Primalbase Token,PBT,436.3513933384157,545439.2416730196,primalbase,2,2017-07-27T00:00:00.000Z,1250.0,1250.0,1250.0,1250.0,1250.0
3980,TCASH,TCASH,0.01560870234624,549426.322587648,tcash,1,2019-06-06T00:00:00.000Z,,35200000.0,88000000.0,35200000.0,88000000.0
1611,DubaiCoin,DBIX,0.12695918399975,541248.8448455007,dubaicoin-dbix,1,2017-04-05T00:00:00.000Z,,4263172.051,4263172.051,4263172.051,4263172.051
3469,TrueDeck,TDP,0.01755981570668,539393.9119204382,truedeck,4,2018-10-18T00:00:00.000Z,,30717515.544041,200000000.0,30717515.544041,200000000.0
4359,Aeryus,AER,0.04361017124502,536097.8748421945,aeryus,1,2020-06-23T00:00:00.000Z,,12292955.0501,50000000.0001,12292955.0501,50000000.0001
1838,OracleChain,OCT,0.0179449289447,538347.868341,oraclechain,1,2017-07-25T00:00:00.000Z,,30000000.0,200000000.0,30000000.0,200000000.0
1931,Opus,OPT,0.00383048791761,536576.8500440841,opus,1,2017-08-29T00:00:00.000Z,249308531.0,140080548.89750877,249308531.41877782,140080548.89750877,249308531.41877782
37,Megacoin,MEC,0.01341118140842,529689.1481918521,megacoin,1,2013-07-07T00:00:00.000Z,42000000.0,39496084.05559969,39496084.05559969,39496084.05559969,39496084.05559969
3158,ZCore,ZCR,0.05452318936213,528212.0188129742,zcore,5,2018-08-13T00:00:00.000Z,18000000.0,9687841.54031629,9687841.54031629,9687841.54031629,9687841.54031629
7344,Almace Shards,ALMX,53.10663009206741,531066.3009206741,almace-shards,1,2020-10-08T00:00:00.000Z,10000.0,10000.0,10000.0,10000.0,10000.0
2893,On.Live,ONL,0.024461,528903.1437842938,on-live,1,2018-07-05T00:00:00.000Z,,21622302.595327,59725382.218558,21622302.595327,59725382.218558
2537,Gems ,GEM,0.00043619559197,524871.057081474,gems-protocol,3,2018-02-20T00:00:00.000Z,,1203292895.994173,8000000000.0,1203292895.994173,8000000000.0
2742,Sakura Bloom,SKB,0.000203150139,524729.7585671893,sakura-bloom,4,2018-05-15T00:00:00.000Z,,2582965294.29,6000000000.0,2582965294.29,6000000000.0
1200,NevaCoin,NEVA,0.09566642738009,519624.63695051824,nevacoin,2,2016-03-22T00:00:00.000Z,,5431630.0,5431630.0,5431630.0,5431630.0
7698,CorionX,CORX,0.00475226927506,521088.6484704116,corionx,8,2020-11-17T00:00:00.000Z,400000000.0,109650488.70548956,400000000.0,109650488.70548956,400000000.0
389,Startcoin,START,0.01154312508469,520361.59704593197,startcoin,2,2014-06-15T00:00:00.000Z,,45079785.0,70782220.0,45079785.0,70782220.0
2624,Sentinel Chain,SENC,0.0026425604994,521297.0267231698,sentinel-chain,2,2018-04-02T00:00:00.000Z,,197269665.856858,500000000.0,197269665.856858,500000000.0
8082,Tornado,TCORE,86.84668442105607,521080.1065263364,tornado,2,2020-12-23T00:00:00.000Z,7000.0,6000.0,6000.0,6000.0,6000.0
1247,AquariusCoin,ARCO,0.14797003487295,511611.76451085694,aquariuscoin,2,2016-05-04T00:00:00.000Z,,3457536.28395193,3457536.28395193,3457536.28395193,3457536.28395193
3754,EveryCoin ,EVY,5.469227621e-05,513013.5508498,everycoin,7,2019-02-20T00:00:00.000Z,,9380000000.0,88800000000.0,9380000000.0,88800000000.0
3944,Artfinity,AT,0.00410069164036,511311.98750933586,artfinity,2,2019-05-17T00:00:00.000Z,,124689206.688179,1000000000.0,124689206.688179,1000000000.0
3813,PTON,PTON,3.363971046e-05,502940.3930385069,pton,2,2019-03-25T00:00:00.000Z,,14950794348.7367,23200000000.0,14950794348.7367,23200000000.0
5876,Datamine FLUX,FLUX,0.85455361213494,506125.03165370104,flux,2,2020-07-20T00:00:00.000Z,,592268.31935008,592268.31935008,592268.31935008,592268.31935008
4255,CryptoAds Marketplace,CRAD,0.03532878852418,503998.48334500595,cryptoads-marketplace,3,2019-09-03T00:00:00.000Z,,14265943.0,100000000.0,14265943.0,100000000.0
945,Bata,BTA,0.09941242760295,502291.3444599423,bata,2,2015-05-29T00:00:00.000Z,10000000.0,5052601.134197,5052601.134197,5052601.134197,5052601.134197
1991,Rivetz,RVT,0.01893472598472,496931.81360300316,rivetz,1,2017-09-25T00:00:00.000Z,,26244468.18,200000000.0,26244468.18,200000000.0
3755,Moneynet,MNC,0.00013455884186,493397.56286231265,moneynet,2,2019-02-19T00:00:00.000Z,,3666779202.630636,27967628448.02272,3666779202.630636,27967628448.02272
3132,EtherGem,EGEM,0.0251793453161,490572.0552389423,ethergem,3,2018-08-09T00:00:00.000Z,,19483114.0,38192180.0,19483114.0,38192180.0
1606,Solaris,XLR,0.33634831244378,487180.68602438114,solaris,2,2017-04-01T00:00:00.000Z,,1448441.0,2174480.0,1448441.0,2174480.0
4264,Ritocoin,RITO,0.00030704399179,485395.4920568165,ritocoin,2,2020-04-27T00:00:00.000Z,,1580866276.6109374,1592928088.0,1580866276.6109374,1592928088.0
3501,CryptoSoul,SOUL,0.00171498266904,485547.8191841421,cryptosoul,3,2018-10-25T00:00:00.000Z,,283121123.0,289214484.0,283121123.0,289214484.0
1582,Netko,NETKO,0.03755130794359,470440.53283881885,netko,1,2017-03-20T00:00:00.000Z,,12527940.0,12527940.0,12527940.0,12527940.0
145,DopeCoin,DOPE,0.00402335442253,470109.7648253262,dopecoin,1,2014-02-22T00:00:00.000Z,,116845228.0,116845228.0,116845228.0,116845228.0
3297,Gene Source Code Chain,GENE,0.00125171026479,469697.76796907064,gene-source-code-chain,1,2018-09-14T00:00:00.000Z,,375244800.0,2000000000.0,375244800.0,2000000000.0
56,Zetacoin,ZET,0.00268223628168,466863.780827713,zetacoin,1,2013-09-11T00:00:00.000Z,,174057663.7548487,174057663.7548487,174057663.7548487,174057663.7548487
5288,Bidesk,BDK,0.05871940660421,468432.764121863,bidesk,1,2020-05-13T00:00:00.000Z,100000000.0,7977477.82567472,99977196.82567465,7977477.82567472,99977196.82567465
3095,Niobium Coin,NBC,0.00746485660762,467506.55811035476,niobium-coin,5,2018-08-06T00:00:00.000Z,,62627667.57410075,102289706.27784455,62627667.57410075,102289706.27784455
5667,Bitgesell,BGL,0.04265017917221,466840.75131931354,bitgesell,3,2020-06-08T00:00:00.000Z,21000000.0,10945809.8507473,11202294.8607473,10945809.8507473,11202294.8607473
2074,Ethereum Gold,ETG,0.02301081820353,464817.9064192145,ethereum-gold,4,2017-10-21T00:00:00.000Z,,20199973.0,24000000.0,20199973.0,24000000.0
50,Emerald Crypto,EMD,0.02413988095204,461485.2272163539,emerald,2,2013-08-04T00:00:00.000Z,32000000.0,19117129.373306,19117129.373306,19117129.373306,19117129.373306
2898,GoNetwork,GOT,0.00643307817228,463147.0171945981,gonetwork,4,2018-07-05T00:00:00.000Z,,71994619.80584799,100000000.0,71994619.80584799,100000000.0
1894,The ChampCoin,TCC,0.00259034591201,455252.9287969839,the-champcoin,3,2017-08-15T00:00:00.000Z,,175749859.0,198824132.0,175749859.0,198824132.0
2042,HelloGold,HGT,0.00174025429432,457747.1862669551,hellogold,2,2017-10-12T00:00:00.000Z,,263034654.050843,1000000000.0,263034654.050843,1000000000.0
